article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,fccc2c8e-9be9-4e9f-8bf7-b298fd326cdc,0b900a5c-10d4-4b8f-85f7-b7aa067dcf34,Covid_Languagev1.1,01.02.04,1,de0fd3bb-5b55-41b7-81a4-f0daad69ba69,"{""contrib_count"": 2, ""answer_text_list"": []}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,fccc2c8e-9be9-4e9f-8bf7-b298fd326cdc,b703e09f-dfd7-4e83-89f3-713be6084bae,Covid_Languagev1.1,01.01.11,1,ce7dd8c8-bb22-4b03-ad52-ec8db244a7cf,"{""contrib_count"": 2, ""answer_text_list"": []}",1,1275,1284,combative
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,fccc2c8e-9be9-4e9f-8bf7-b298fd326cdc,e272feb3-e1b4-4d6a-822f-4bf3d7abdaf5,Covid_Languagev1.1,01.01.01,1,492f4aa4-d54c-46b2-8bc7-1e9676b607e9,"{""contrib_count"": 2, ""answer_text_list"": []}",1,387,399,war of words
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,fccc2c8e-9be9-4e9f-8bf7-b298fd326cdc,28de047d-e84e-479e-8e8d-02eae1fe3410,Covid_Languagev1.1,01.12.01,1,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,"{""contrib_count"": 3, ""answer_text_list"": []}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,849998f9-bf3e-4d3a-a834-da809e74ca2d,e70029ab-af50-4fa1-bcdc-ac6ab0491534,Covid_Languagev1.1,01.01.02,1,8a1d3be8-2887-4f4c-8347-493c0f2493c2,"{""contrib_count"": 2, ""answer_text_list"": []}",1,1565,1600,No one will be ready for a pandemic
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,849998f9-bf3e-4d3a-a834-da809e74ca2d,49ecdbb4-fe37-436d-a592-d084eba7e99b,Covid_Languagev1.1,01.12.01,1,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,"{""contrib_count"": 3, ""answer_text_list"": []}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,44032133-a9cd-4baa-a10d-2aab5cbf6372,646f7b67-edc0-4598-a1a0-3c7ea90faeeb,Covid_Languagev1.1,01.12.01,1,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,"{""contrib_count"": 3, ""answer_text_list"": []}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,06a60a10-cf7d-4d58-b57d-b99fa3e9cd40,d9184b06-fdd8-4f00-86da-e5523ec8324b,Covid_Languagev1.1,01.12.02,1,22b1fe9e-bf91-41dc-a40c-b7fbe649d6f9,"{""contrib_count"": 2, ""answer_text_list"": []}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,e11f79e6-5335-45cd-a85a-ef49b69996e1,Covid_Languagev1.1,01.12.01,1,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,"{""contrib_count"": 3, ""answer_text_list"": []}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,cbe5ccd4-d275-4025-b44e-f4a99b49b298,4946f5e5-5112-4e4f-818d-8ed29347ebb2,Covid_Languagev1.1,01.01.12,1,956d8df7-aaae-49b2-b908-283f441aa2fd,"{""contrib_count"": 2, ""answer_text_list"": []}",1,418,431,was voiced by
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,cbe5ccd4-d275-4025-b44e-f4a99b49b298,1731b44b-c2ce-4020-a2aa-07c6c199fae6,Covid_Languagev1.1,01.12.01,1,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,"{""contrib_count"": 2, ""answer_text_list"": []}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,795381ec-411a-48e6-af52-5ed9fbf3d8b2,1eba95b7-cebf-4d46-a6c5-8f0944c08ee4,Covid_Languagev1.1,01.01.13,1,f2a393ae-f059-46bc-bd39-c4eadd7bdfcc,"{""contrib_count"": 2, ""answer_text_list"": []}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,795381ec-411a-48e6-af52-5ed9fbf3d8b2,f856fc89-9a04-4527-a30f-0bad1fa8d87b,Covid_Languagev1.1,01.14.02,1,f8b9aa2b-b0c4-478b-a31a-eabc42101dcb,"{""contrib_count"": 2, ""answer_text_list"": []}",0,0,0,
CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,795381ec-411a-48e6-af52-5ed9fbf3d8b2,2d264585-32a5-4be7-b154-689092cf4a0c,Covid_Languagev1.1,01.12.01,1,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,"{""contrib_count"": 3, ""answer_text_list"": []}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,82ef0986-46ce-4b8b-9551-74b750f35465,1bc22ed5-58d8-4863-b9fd-f53a43cff89d,Covid_Languagev1.1,01.01.11,1,ce7dd8c8-bb22-4b03-ad52-ec8db244a7cf,"{""contrib_count"": 2, ""answer_text_list"": []}",1,739,756,surprisingly true
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,82ef0986-46ce-4b8b-9551-74b750f35465,4737a538-c854-49ca-9785-06a775be5c37,Covid_Languagev1.1,01.12.01,1,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,"{""contrib_count"": 3, ""answer_text_list"": []}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,9f12ada4-435b-40f5-9e4b-a0662c5877a9,94aad0c2-a051-4381-b670-d76c9d409acb,Covid_Languagev1.1,01.01.13,1,f2a393ae-f059-46bc-bd39-c4eadd7bdfcc,"{""contrib_count"": 3, ""answer_text_list"": []}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,9f12ada4-435b-40f5-9e4b-a0662c5877a9,89fcda54-0c0a-4030-bfdb-b63b8f9af51c,Covid_Languagev1.1,01.14.02,1,f8b9aa2b-b0c4-478b-a31a-eabc42101dcb,"{""contrib_count"": 2, ""answer_text_list"": []}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,9f12ada4-435b-40f5-9e4b-a0662c5877a9,992934af-f79d-4e93-bba9-eebeb1e2610c,Covid_Languagev1.1,01.12.01,1,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,"{""contrib_count"": 3, ""answer_text_list"": []}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,b7470042-e4c7-4398-afcb-13ba3b027221,Covid_Languagev1.1,01.01.13,1,f2a393ae-f059-46bc-bd39-c4eadd7bdfcc,"{""contrib_count"": 2, ""answer_text_list"": []}",0,0,0,
CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,8ffa4169-61d3-4426-bffd-278fd31be337,Consensus generated at 2020-04-02T172950,True,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,9b0399e0-c693-499d-8191-26a9460c4e84,Covid_Languagev1.1,01.14.02,1,f8b9aa2b-b0c4-478b-a31a-eabc42101dcb,"{""contrib_count"": 2, ""answer_text_list"": []}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,429c92db-ea45-410a-98a5-d794b22ee669,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2170-DataHunt.csv.gz,True,45fd13d3-90f5-45f9-9ddb-7e63ca2520c2,da3e0b96-4a00-4b4e-b696-b6373eb587c3,Covid_Languagev1.1,1199a2a4,0,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,"{""answer_text_list"": [""Nope""]}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,429c92db-ea45-410a-98a5-d794b22ee669,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2170-DataHunt.csv.gz,True,45fd13d3-90f5-45f9-9ddb-7e63ca2520c2,5f8f9c1d-df4b-4808-bfff-18974ce1f45b,Covid_Languagev1.1,2e6d8c3f,0,2e6d8c3f-c8e5-485e-bf50-0827f607c446,"{""answer_text_list"": [""9""]}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,429c92db-ea45-410a-98a5-d794b22ee669,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2170-DataHunt.csv.gz,True,45fd13d3-90f5-45f9-9ddb-7e63ca2520c2,d0bb94c1-1573-440d-ae6a-fb35facfc9bb,Covid_Languagev1.1,63529c39,0,63529c39-b740-4922-a242-5329dd99c618,"{""answer_text_list"": [""Somewhat strong""]}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,429c92db-ea45-410a-98a5-d794b22ee669,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2170-DataHunt.csv.gz,True,45fd13d3-90f5-45f9-9ddb-7e63ca2520c2,0fd2681c-1633-465c-9e32-f6ce1ebd1e21,Covid_Languagev1.1,cb9cf2a5,0,cb9cf2a5-ec90-409f-a042-80f88a59de17,"{""answer_text_list"": [""Emotional tone (including expletives)""]}",1,1172,1236,Be transparent! Make public your data! US owe us an explanation!
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,429c92db-ea45-410a-98a5-d794b22ee669,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2170-DataHunt.csv.gz,True,45fd13d3-90f5-45f9-9ddb-7e63ca2520c2,62865386-87de-4e7a-a2ba-4a59a7c3254f,Covid_Languagev1.1,e4c41648,0,e4c41648-088c-4de1-ae3f-b9455321b7a1,"{""answer_text_list"": [""Outrage, indignation""]}",1,1172,1235,Be transparent! Make public your data! US owe us an explanation
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,429c92db-ea45-410a-98a5-d794b22ee669,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2170-DataHunt.csv.gz,True,45fd13d3-90f5-45f9-9ddb-7e63ca2520c2,c4cec06e-0a2c-4e10-99af-2e9de80c14f6,Covid_Languagev1.1,f8b9aa2b,0,f8b9aa2b-b0c4-478b-a31a-eabc42101dcb,"{""answer_text_list"": [""2""]}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,e68da85d-ddf0-492d-a1eb-b90f93850d4d,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2171-DataHunt.csv.gz,True,8febf4b4-79ec-4f97-9465-25b24dca9c66,821d4185-51dd-4418-9f1a-f9e67a283676,Covid_Languagev1.1,1199a2a4,0,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,"{""answer_text_list"": [""Nope""]}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,e68da85d-ddf0-492d-a1eb-b90f93850d4d,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2171-DataHunt.csv.gz,True,8febf4b4-79ec-4f97-9465-25b24dca9c66,c8cb755f-9373-48a6-9136-c341a1cbde76,Covid_Languagev1.1,215e5ea4,0,215e5ea4-8b76-412c-ac43-db118a714be9,"{""answer_text_list"": [""5: 50-50""]}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,e68da85d-ddf0-492d-a1eb-b90f93850d4d,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2171-DataHunt.csv.gz,True,8febf4b4-79ec-4f97-9465-25b24dca9c66,2528fc7d-d243-4f3d-a8a7-04e09eeef4ca,Covid_Languagev1.1,63529c39,0,63529c39-b740-4922-a242-5329dd99c618,"{""answer_text_list"": [""Somewhat strong""]}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,e68da85d-ddf0-492d-a1eb-b90f93850d4d,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2171-DataHunt.csv.gz,True,8febf4b4-79ec-4f97-9465-25b24dca9c66,9978fda4-d3d1-4d7a-847c-78bad22e7113,Covid_Languagev1.1,a2139417,0,a2139417-0ef9-439c-8242-c280b487ad94,"{""answer_text_list"": [""5: Middling difficulty""]}",0,0,0,
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,e68da85d-ddf0-492d-a1eb-b90f93850d4d,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2171-DataHunt.csv.gz,True,8febf4b4-79ec-4f97-9465-25b24dca9c66,96ec40c3-4ad8-457c-b0d4-50eea147469b,Covid_Languagev1.1,cb9cf2a5,0,cb9cf2a5-ec90-409f-a042-80f88a59de17,"{""answer_text_list"": [""Emotional tone (including expletives)""]}",1,1504,1529,immoral and irresponsible
CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,e68da85d-ddf0-492d-a1eb-b90f93850d4d,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2171-DataHunt.csv.gz,True,8febf4b4-79ec-4f97-9465-25b24dca9c66,61bd91b8-1a66-4f80-824a-21e75378ec82,Covid_Languagev1.1,e4c41648,0,e4c41648-088c-4de1-ae3f-b9455321b7a1,"{""answer_text_list"": [""Outrage, indignation""]}",1,1504,1529,immoral and irresponsible
CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,fa81a5ae-1a67-477f-8a1f-505281164cff,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2229-DataHunt.csv.gz,True,8986cc06-74a4-4160-ad7e-b4296a9b293b,c832ead3-5290-4bff-89b2-06dd5800be67,Covid_Languagev1.1,00667895,0,00667895-f589-4f70-a558-54ba2f1570cd,"{""answer_text_list"": [""No""]}",0,0,0,
CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,fa81a5ae-1a67-477f-8a1f-505281164cff,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2229-DataHunt.csv.gz,True,8986cc06-74a4-4160-ad7e-b4296a9b293b,c86f577f-a20d-4825-a80c-5cce661309e7,Covid_Languagev1.1,0f6965ff,0,0f6965ff-df09-42c7-85d5-91a729e37e1f,"{""answer_text_list"": [""Slang"", ""Slang""]}",2,380,387,drag on
CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,fa81a5ae-1a67-477f-8a1f-505281164cff,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2229-DataHunt.csv.gz,True,8986cc06-74a4-4160-ad7e-b4296a9b293b,c86f577f-a20d-4825-a80c-5cce661309e7,Covid_Languagev1.1,0f6965ff,0,0f6965ff-df09-42c7-85d5-91a729e37e1f,"{""answer_text_list"": [""Slang"", ""Slang""]}",2,6678,6698,banging on this drum
CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,777e3dd4-5d42-45ad-9529-86a7020cd924,Covid_Languagev1.1.IAA,fa81a5ae-1a67-477f-8a1f-505281164cff,tua_csv/2020/06/Adj_S_IAA_Covid_Languagev1.1-Task-2229-DataHunt.csv.gz,True,8986cc06-74a4-4160-ad7e-b4296a9b293b,61e6deab-016b-4c39-acb6-a28f1ac47f48,Covid_Languagev1.1,1199a2a4,0,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,"{""answer_text_list"": [""Nope""]}",0,0,0,
